Filename;Filetype;Exif.Photo.ExposureBiasValue;Exif.Photo.DateTimeOriginal;Exif.Image.Model;Exif.Image.Orientation;Exif.Photo.FocalLength;Exif.Photo.FNumber;Exif.Photo.MeteringMode;Exif.Photo.ExposureTime;Exif.Photo.Flash;Exif.Photo.ExposureProgram;Exif.Image.Make;Exif.Photo.ISOSpeedRatings
IMG_20201010_175911.jpg;jpg;0/10;2020:10:10 17:59:15;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201010_175912.jpg;jpg;0/10;2020:10:10 17:59:14;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201010_175924.jpg;jpg;0/10;2020:10:10 17:59:26;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201010_175924_1.jpg;jpg;0/10;2020:10:10 17:59:27;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201010_175946.jpg;jpg;0/10;2020:10:10 17:59:48;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;250
IMG_20201010_175949.jpg;jpg;0/10;2020:10:10 17:59:51;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;200
IMG_20201010_175958.jpg;jpg;0/10;2020:10:10 18:00:00;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201010_175959.jpg;jpg;0/10;2020:10:10 18:00:01;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201010_180018.jpg;jpg;0/10;2020:10:10 18:00:21;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;400
IMG_20201010_180021.jpg;jpg;0/10;2020:10:10 18:00:23;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;400
IMG_20201010_180028.jpg;jpg;0/10;2020:10:10 18:00:30;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;320
IMG_20201010_180039.jpg;jpg;0/10;2020:10:10 18:00:40;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201010_180048.jpg;jpg;0/10;2020:10:10 18:00:51;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201010_180054.jpg;jpg;0/10;2020:10:10 18:00:57;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201010_180118.jpg;jpg;0/10;2020:10:10 18:01:19;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201010_180127.jpg;jpg;0/10;2020:10:10 18:01:29;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201010_180142.jpg;jpg;0/10;2020:10:10 18:01:44;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201010_180151.jpg;jpg;0/10;2020:10:10 18:01:53;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201010_180226.jpg;jpg;0/10;2020:10:10 18:02:27;ELE-L29;0;3360/1000;200/100;5;40000000/1000000000;24;2;HUAWEI;640
IMG_20201010_180234.jpg;jpg;0/10;2020:10:10 18:02:35;ELE-L29;0;3360/1000;200/100;5;40000000/1000000000;24;2;HUAWEI;640
IMG_20201010_180356.jpg;jpg;0/10;2020:10:10 18:03:57;ELE-L29;0;5580/1000;180/100;5;30000000/1000000000;0;2;HUAWEI;320
IMG_20201010_181550.jpg;jpg;0/10;2020:10:10 18:15:52;ELE-L29;0;2260/1000;220/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201010_181551.jpg;jpg;0/10;2020:10:10 18:15:53;ELE-L29;0;2260/1000;220/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201010_181552.jpg;jpg;0/10;2020:10:10 18:15:55;ELE-L29;0;2260/1000;220/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201010_181554.jpg;jpg;0/10;2020:10:10 18:15:56;ELE-L29;0;2260/1000;220/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201010_181634.jpg;jpg;0/10;2020:10:10 18:16:36;ELE-L29;0;2260/1000;220/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201010_181636.jpg;jpg;0/10;2020:10:10 18:16:37;ELE-L29;0;2260/1000;220/100;5;30000000/1000000000;0;2;HUAWEI;320
IMG_20201010_181650.jpg;jpg;0/10;2020:10:10 18:16:51;ELE-L29;0;2260/1000;220/100;5;30000000/1000000000;0;2;HUAWEI;320
IMG_20201010_181721.jpg;jpg;0/10;2020:10:10 18:17:22;ELE-L29;0;2260/1000;220/100;5;30000000/1000000000;0;2;HUAWEI;320
IMG_20201010_181734.jpg;jpg;0/10;2020:10:10 18:17:36;ELE-L29;0;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201010_182043.jpg;jpg;0/10;2020:10:10 18:20:45;ELE-L29;0;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;800
IMG_20201010_182045.jpg;jpg;0/10;2020:10:10 18:20:47;ELE-L29;0;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;800
IMG_20201010_182335.jpg;jpg;0/10;2020:10:10 18:23:37;ELE-L29;0;5580/1000;180/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201010_182351.jpg;jpg;0/10;2020:10:10 18:23:53;ELE-L29;0;5580/1000;180/100;5;30000000/1000000000;0;2;HUAWEI;500
IMG_20201010_182452.jpg;jpg;0/10;2020:10:10 18:24:53;ELE-L29;0;5580/1000;180/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201010_182507.jpg;jpg;0/10;2020:10:10 18:25:09;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;400
IMG_20201010_182508.jpg;jpg;0/10;2020:10:10 18:25:10;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;400
IMG_20201010_182510.jpg;jpg;0/10;2020:10:10 18:25:11;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;400
IMG_20201010_182512.jpg;jpg;0/10;2020:10:10 18:25:13;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;400
IMG_20201010_182540.jpg;jpg;0/10;2020:10:10 18:25:41;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20201010_182540_1.jpg;jpg;0/10;2020:10:10 18:25:42;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20201010_182542.jpg;jpg;0/10;2020:10:10 18:25:44;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;320
IMG_20201010_182556.jpg;jpg;0/10;2020:10:10 18:25:57;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201010_182602.jpg;jpg;0/10;2020:10:10 18:26:04;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201010_182605.jpg;jpg;0/10;2020:10:10 18:26:06;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201010_182607.jpg;jpg;0/10;2020:10:10 18:26:08;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201010_183412.jpg;jpg;0/10;2020:10:10 18:34:14;ELE-L29;0;2260/1000;220/100;5;43476000/1000000000;0;2;HUAWEI;320
IMG_20201010_183424.jpg;jpg;0/10;2020:10:10 18:34:25;ELE-L29;0;2260/1000;220/100;5;43476000/1000000000;0;2;HUAWEI;320
IMG_20201010_183448.jpg;jpg;0/10;2020:10:10 18:34:50;ELE-L29;0;2260/1000;220/100;5;57968000/1000000000;0;2;HUAWEI;800
IMG_20201010_183451.jpg;jpg;0/10;2020:10:10 18:34:52;ELE-L29;0;2260/1000;220/100;5;60000000/1000000000;0;2;HUAWEI;800
IMG_20201010_183520.jpg;jpg;0/10;2020:10:10 18:35:21;ELE-L29;0;2260/1000;220/100;5;57968000/1000000000;0;2;HUAWEI;800
IMG_20201010_183522.jpg;jpg;0/10;2020:10:10 18:35:24;ELE-L29;0;2260/1000;220/100;5;43476000/1000000000;0;2;HUAWEI;800
IMG_20201010_183524.jpg;jpg;0/10;2020:10:10 18:35:26;ELE-L29;0;2260/1000;220/100;5;57968000/1000000000;0;2;HUAWEI;800
IMG_20201010_183529.jpg;jpg;0/10;2020:10:10 18:35:30;ELE-L29;0;2260/1000;220/100;5;57968000/1000000000;0;2;HUAWEI;800
IMG_20201010_183633.jpg;jpg;0/10;2020:10:10 18:34:52;ELE-L29;1;2260/1000;220/100;5;60000000/1000000000;0;2;HUAWEI;800
IMG_20201010_183718.jpg;jpg;0/10;2020:10:10 18:37:19;ELE-L29;0;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20201010_183737.jpg;jpg;0/10;2020:10:10 18:37:39;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201010_183740.jpg;jpg;0/10;2020:10:10 18:37:42;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201010_183742.jpg;jpg;0/10;2020:10:10 18:37:44;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201010_183800.jpg;jpg;0/10;2020:10:10 18:37:44;ELE-L29;1;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201010_183907.jpg;jpg;0/10;2020:10:10 18:39:09;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;100
IMG_20201010_183920.jpg;jpg;0/10;2020:10:10 18:39:22;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;160
IMG_20201010_183938.jpg;jpg;0/10;2020:10:10 18:39:40;ELE-L29;0;2260/1000;220/100;5;28984000/1000000000;0;2;HUAWEI;160
IMG_20201010_183953.jpg;jpg;0/10;2020:10:10 18:39:40;ELE-L29;1;2260/1000;220/100;5;28984000/1000000000;0;2;HUAWEI;160
IMG_20201010_184027.jpg;jpg;0/10;2020:10:10 18:39:22;ELE-L29;1;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;160
IMG_20201010_184105.jpg;jpg;0/10;2020:10:10 18:37:42;ELE-L29;1;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201010_184134.jpg;jpg;0/10;2020:10:10 18:37:19;ELE-L29;1;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20201010_184154.jpg;jpg;0/10;2020:10:10 18:35:30;ELE-L29;1;2260/1000;220/100;5;57968000/1000000000;0;2;HUAWEI;800
IMG_20201010_184242.jpg;jpg;0/10;2020:10:10 18:42:43;ELE-L29;0;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201010_184244.jpg;jpg;0/10;2020:10:10 18:42:45;ELE-L29;0;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201010_184330.jpg;jpg;0/10;2020:10:10 18:43:31;ELE-L29;0;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201010_184345.jpg;jpg;0/10;2020:10:10 18:43:31;ELE-L29;1;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201010_184520.jpg;jpg;0/10;2020:10:10 18:45:22;ELE-L29;0;2260/1000;220/100;5;43476000/1000000000;0;2;HUAWEI;320
IMG_20201010_184539.jpg;jpg;0/10;2020:10:10 18:45:22;ELE-L29;1;2260/1000;220/100;5;43476000/1000000000;0;2;HUAWEI;320
IMG_20201010_184641.jpg;jpg;0/10;2020:10:10 18:46:42;ELE-L29;0;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201010_184648.jpg;jpg;0/10;2020:10:10 18:46:49;ELE-L29;0;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201010_184709.jpg;jpg;0/10;2020:10:10 18:46:49;ELE-L29;1;2260/1000;220/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201010_184757.jpg;jpg;0/10;2020:10:10 18:47:58;ELE-L29;0;2260/1000;220/100;5;50000000/1000000000;0;2;HUAWEI;640
IMG_20201010_184758.jpg;jpg;0/10;2020:10:10 18:48:00;ELE-L29;0;2260/1000;220/100;5;50000000/1000000000;0;2;HUAWEI;640
IMG_20201010_184813.jpg;jpg;0/10;2020:10:10 18:48:00;ELE-L29;1;2260/1000;220/100;5;50000000/1000000000;0;2;HUAWEI;640
IMG_20201010_185043.jpg;jpg;0/10;2020:10:10 18:50:44;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;640
IMG_20201010_185105.jpg;jpg;0/10;2020:10:10 18:51:06;ELE-L29;0;5580/1000;180/100;5;30000000/1000000000;0;2;HUAWEI;500
IMG_20201010_185128.jpg;jpg;0/10;2020:10:10 18:51:30;ELE-L29;0;7480/1000;240/100;5;60000000/1000000000;0;2;HUAWEI;800
IMG_20201010_185142.jpg;jpg;0/10;2020:10:10 18:51:44;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;640
IMG_20201010_185145.jpg;jpg;0/10;2020:10:10 18:51:46;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;640
IMG_20201010_185147.jpg;jpg;0/10;2020:10:10 18:51:49;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;640
IMG_20201011_131455.jpg;jpg;0/10;2020:10:11 13:14:56;ELE-L29;0;3360/1000;200/100;5;4228000/1000000000;24;2;HUAWEI;50
IMG_20201011_131516.jpg;jpg;0/10;2020:10:11 13:15:17;ELE-L29;0;3360/1000;200/100;5;2637000/1000000000;24;2;HUAWEI;50
IMG_20201011_131721.jpg;jpg;0/10;2020:10:11 13:14:56;ELE-L29;1;3360/1000;200/100;5;4228000/1000000000;24;2;HUAWEI;50
IMG_20201011_135304.jpg;jpg;0/10;2020:10:11 13:53:06;ELE-L29;0;5580/1000;180/100;5;850000/1000000000;0;2;HUAWEI;50
IMG_20201011_135313.jpg;jpg;0/10;2020:10:11 13:53:15;ELE-L29;0;5580/1000;180/100;5;439000/1000000000;0;2;HUAWEI;50
IMG_20201011_135346.jpg;jpg;0/10;2020:10:11 13:53:47;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20201011_135347.jpg;jpg;0/10;2020:10:11 13:53:48;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20201011_135711.jpg;jpg;0/10;2020:10:11 13:57:13;ELE-L29;0;5580/1000;180/100;5;320000/1000000000;0;2;HUAWEI;50
IMG_20201011_140422.jpg;jpg;0/10;2020:10:11 14:04:25;ELE-L29;0;5580/1000;180/100;5;869000/1000000000;0;2;HUAWEI;50
IMG_20201011_142958.jpg;jpg;0/10;2020:10:11 14:30:02;ELE-L29;0;5580/1000;180/100;5;457000/1000000000;0;2;HUAWEI;50
IMG_20201011_143000.jpg;jpg;0/10;2020:10:11 14:30:06;ELE-L29;0;5580/1000;180/100;5;457000/1000000000;0;2;HUAWEI;50
IMG_20201011_143009.jpg;jpg;0/10;2020:10:11 14:30:10;ELE-L29;0;7480/1000;240/100;5;517000/1000000000;0;2;HUAWEI;50
IMG_20201011_143045.jpg;jpg;0/10;2020:10:11 14:30:46;ELE-L29;0;7480/1000;240/100;5;761000/1000000000;0;2;HUAWEI;50
IMG_20201011_143046.jpg;jpg;0/10;2020:10:11 14:30:47;ELE-L29;0;7480/1000;240/100;5;814000/1000000000;0;2;HUAWEI;50
IMG_20201011_143121.jpg;jpg;0/10;2020:10:11 14:31:23;ELE-L29;0;5580/1000;180/100;5;266000/1000000000;0;2;HUAWEI;50
IMG_20201011_143128.jpg;jpg;0/10;2020:10:11 14:31:30;ELE-L29;0;5580/1000;180/100;5;422000/1000000000;0;2;HUAWEI;50
IMG_20201011_143203.jpg;jpg;0/10;2020:10:11 14:32:05;ELE-L29;0;5580/1000;180/100;5;312000/1000000000;0;2;HUAWEI;50
IMG_20201011_143210.jpg;jpg;0/10;2020:10:11 14:32:11;ELE-L29;0;7480/1000;240/100;5;1273000/1000000000;0;2;HUAWEI;50
IMG_20201011_143211.jpg;jpg;0/10;2020:10:11 14:32:12;ELE-L29;0;7480/1000;240/100;5;1273000/1000000000;0;2;HUAWEI;50
IMG_20201011_150442.jpg;jpg;0/10;2020:10:11 15:04:44;ELE-L29;0;5580/1000;180/100;5;348000/1000000000;0;2;HUAWEI;50
IMG_20201011_150948.jpg;jpg;0/10;2020:10:11 15:09:51;ELE-L29;0;2260/1000;220/100;5;1383000/1000000000;0;2;HUAWEI;50
IMG_20201011_151201.jpg;jpg;;2020:10:11 15:12:01;ELE-L29;8;;;;;;;HUAWEI;
IMG_20201011_152224.jpg;jpg;0/10;2020:10:11 15:22:25;ELE-L29;0;7480/1000;240/100;5;567000/1000000000;0;2;HUAWEI;50
IMG_20201011_152226.jpg;jpg;0/10;2020:10:11 15:22:26;ELE-L29;0;7480/1000;240/100;5;567000/1000000000;0;2;HUAWEI;50
IMG_20201011_162834.jpg;jpg;0/10;2020:10:11 16:28:34;ELE-L29;0;2260/1000;220/100;5;9159000/1000000000;0;2;HUAWEI;50
IMG_20201011_162837.jpg;jpg;0/10;2020:10:11 16:28:37;ELE-L29;0;2260/1000;220/100;5;8018000/1000000000;0;2;HUAWEI;50
IMG_20201011_162839.jpg;jpg;0/10;2020:10:11 16:28:39;ELE-L29;0;2260/1000;220/100;5;9431000/1000000000;0;2;HUAWEI;50
IMG_20201011_162839_1.jpg;jpg;0/10;2020:10:11 16:28:39;ELE-L29;0;2260/1000;220/100;5;9431000/1000000000;0;2;HUAWEI;50
IMG_20201011_163244.jpg;jpg;0/10;2020:10:11 16:32:45;ELE-L29;0;2260/1000;220/100;5;10000000/1000000000;0;2;HUAWEI;50
IMG_20201011_163252.jpg;jpg;0/10;2020:10:11 16:32:52;ELE-L29;0;2260/1000;220/100;5;5662000/1000000000;0;2;HUAWEI;50
IMG_20201011_163255.jpg;jpg;0/10;2020:10:11 16:32:56;ELE-L29;0;2260/1000;220/100;5;9362000/1000000000;0;2;HUAWEI;50
IMG_20201011_163302.jpg;jpg;0/10;2020:10:11 16:33:02;ELE-L29;0;2260/1000;220/100;5;8781000/1000000000;0;2;HUAWEI;50
IMG_20201011_163331.jpg;jpg;0/10;2020:10:11 16:33:31;ELE-L29;0;2260/1000;220/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20201011_165255.jpg;jpg;0/10;2020:10:11 16:52:56;ELE-L29;0;7480/1000;240/100;5;1474000/1000000000;0;2;HUAWEI;50
IMG_20201011_165308.jpg;jpg;0/10;2020:10:11 16:53:08;ELE-L29;0;7480/1000;240/100;5;1607000/1000000000;0;2;HUAWEI;50
IMG_20200725_131815.jpg;jpg;0/10;2020:07:25 13:18:16;ELE-L29;0;5580/1000;180/100;5;4810000/1000000000;0;2;HUAWEI;50
IMG_20200726_182824.jpg;jpg;0/10;2020:07:26 18:28:25;ELE-L29;0;7480/1000;240/100;5;5236000/1000000000;0;2;HUAWEI;50
IMG_20200726_182825.jpg;jpg;0/10;2020:07:26 18:28:26;ELE-L29;0;7480/1000;240/100;5;5256000/1000000000;0;2;HUAWEI;50
IMG_20200726_182828.jpg;jpg;0/10;2020:07:26 18:28:29;ELE-L29;0;7480/1000;240/100;5;6599000/1000000000;0;2;HUAWEI;50
IMG_20200726_182846.jpg;jpg;0/10;2020:07:26 18:28:48;ELE-L29;0;5580/1000;180/100;5;2030000/1000000000;0;2;HUAWEI;50
IMG_20200726_182849.jpg;jpg;0/10;2020:07:26 18:28:50;ELE-L29;0;5580/1000;180/100;5;2030000/1000000000;0;2;HUAWEI;50
IMG_20200726_182916.jpg;jpg;0/10;2020:07:26 18:29:18;ELE-L29;0;5580/1000;180/100;5;2544000/1000000000;0;2;HUAWEI;50
IMG_20200815_183832.jpg;jpg;0/10;2020:08:15 18:38:34;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20200815_183840.jpg;jpg;0/10;2020:08:15 18:38:42;ELE-L29;0;7480/1000;240/100;5;50000000/1000000000;0;2;HUAWEI;500
IMG_20201018_134610.jpg;jpg;0/10;2020:10:18 13:46:12;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_134612.jpg;jpg;0/10;2020:10:18 13:46:14;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_134627.jpg;jpg;0/10;2020:10:18 13:46:29;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_134629.jpg;jpg;0/10;2020:10:18 13:46:31;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_134634.jpg;jpg;0/10;2020:10:18 13:46:35;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_134637.jpg;jpg;0/10;2020:10:18 13:46:38;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_140949.jpg;jpg;0/10;2020:10:18 14:09:51;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201018_141000.jpg;jpg;0/10;2020:10:18 14:10:01;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_141000_1.jpg;jpg;0/10;2020:10:18 14:10:02;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_141003.jpg;jpg;0/10;2020:10:18 14:10:05;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_141020.jpg;jpg;0/10;2020:10:18 14:10:22;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141021.jpg;jpg;0/10;2020:10:18 14:10:24;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141022.jpg;jpg;0/10;2020:10:18 14:10:25;ELE-L29;0;7480/1000;240/100;5;28984000/1000000000;0;2;HUAWEI;400
IMG_20201018_141028.jpg;jpg;0/10;2020:10:18 14:10:30;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141029.jpg;jpg;0/10;2020:10:18 14:10:32;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141034.jpg;jpg;0/10;2020:10:18 14:10:36;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141036.jpg;jpg;0/10;2020:10:18 14:10:38;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141042.jpg;jpg;0/10;2020:10:18 14:10:44;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;250
IMG_20201018_141044.jpg;jpg;0/10;2020:10:18 14:10:46;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;250
IMG_20201018_141045.jpg;jpg;0/10;2020:10:18 14:10:48;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;250
IMG_20201018_141055.jpg;jpg;0/10;2020:10:18 14:10:57;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141105.jpg;jpg;0/10;2020:10:18 14:11:07;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141106.jpg;jpg;0/10;2020:10:18 14:11:08;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141107.jpg;jpg;0/10;2020:10:18 14:11:10;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141110.jpg;jpg;0/10;2020:10:18 14:11:12;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20201018_141113.jpg;jpg;0/10;2020:10:18 14:11:15;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141114.jpg;jpg;0/10;2020:10:18 14:11:17;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141115.jpg;jpg;0/10;2020:10:18 14:11:30;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141116.jpg;jpg;0/10;2020:10:18 14:11:18;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141117.jpg;jpg;0/10;2020:10:18 14:11:20;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141118.jpg;jpg;0/10;2020:10:18 14:11:22;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141119.jpg;jpg;0/10;2020:10:18 14:11:27;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141120.jpg;jpg;0/10;2020:10:18 14:11:23;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141123.jpg;jpg;0/10;2020:10:18 14:11:25;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141125.jpg;jpg;0/10;2020:10:18 14:11:29;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141306.jpg;jpg;0/10;2020:10:18 14:13:08;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141325.jpg;jpg;0/10;2020:10:18 14:13:26;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20201018_141327.jpg;jpg;0/10;2020:10:18 14:13:29;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;100
IMG_20201018_141333.jpg;jpg;0/10;2020:10:18 14:13:35;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20201018_141336.jpg;jpg;0/10;2020:10:18 14:13:37;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20201018_141351.jpg;jpg;0/10;2020:10:18 14:13:52;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141355.jpg;jpg;0/10;2020:10:18 14:13:56;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141405.jpg;jpg;0/10;2020:10:18 14:14:06;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141409.jpg;jpg;0/10;2020:10:18 14:14:10;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141410.jpg;jpg;0/10;2020:10:18 14:14:12;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;320
